CustomerID,Country,JoinDate,Recency,Frequency,Monetary,AvgOrderValue,ChurnLabel,TotalItems,UniqueProducts,TotalOrders,FirstOrderDate,LastOrderDate,CustomerLifespanDays,Region,AvgQuantityPerOrder,AvgPricePerItem
16865,United Kingdom,2010-11-03,402,1,130.95,130.95,1,157.0,15,1,2010-11-03,2010-11-03,0,Europe,157.0,0.83
16866,United Kingdom,2011-07-01,141,3,207.74,69.25,0,60.0,10,3,2011-07-01,2011-07-22,21,Europe,20.0,3.46
16867,United Kingdom,2010-01-19,690,1,76.74,76.74,1,58.0,6,1,2010-01-19,2010-01-19,0,Europe,58.0,1.32
16868,United Kingdom,2010-04-25,395,3,384.56,128.19,1,112.0,47,3,2010-04-25,2010-11-10,199,Europe,37.33,3.43
16869,United Kingdom,2011-06-17,23,4,817.12,204.28,0,583.0,113,4,2011-06-17,2011-11-17,153,Europe,145.75,1.4
16870,United Kingdom,2010-08-27,470,1,450.16,450.16,1,278.0,28,1,2010-08-27,2010-08-27,0,Europe,278.0,1.62
16871,United Kingdom,2011-03-14,23,6,2812.34,468.72,0,1253.0,131,6,2011-03-14,2011-11-17,248,Europe,208.83,2.24
16872,United Kingdom,2010-09-02,78,6,1213.13,202.19,0,1079.0,12,6,2010-09-02,2011-09-23,386,Europe,179.83,1.12
16873,United Kingdom,2010-02-09,5,12,14617.39,1218.12,0,8601.0,252,12,2010-02-09,2011-12-05,664,Europe,716.75,1.7
16874,United Kingdom,2010-11-25,380,1,209.89,209.89,1,78.0,31,1,2010-11-25,2010-11-25,0,Europe,78.0,2.69
16875,United Kingdom,2010-01-05,68,11,4234.53,384.96,0,2099.0,161,11,2010-01-05,2011-10-03,636,Europe,190.82,2.02
16876,United Kingdom,2010-11-01,404,1,136.01,136.01,1,181.0,32,1,2010-11-01,2010-11-01,0,Europe,181.0,0.75
16877,United Kingdom,2011-05-15,13,6,846.62,141.1,0,458.0,111,6,2011-05-15,2011-11-27,196,Europe,76.33,1.85
16878,United Kingdom,2011-09-16,85,1,13.3,13.3,1,12.0,3,1,2011-09-16,2011-09-16,0,Europe,12.0,1.11
16880,United Kingdom,2010-08-03,31,8,1813.21,226.65,0,904.0,130,8,2010-08-03,2011-11-09,463,Europe,113.0,2.01
16881,United Kingdom,2011-10-04,67,1,432.0,432.0,0,600.0,1,1,2011-10-04,2011-10-04,0,Europe,600.0,0.72
16882,United Kingdom,2011-01-26,67,3,705.12,235.04,0,424.0,39,3,2011-01-26,2011-10-04,251,Europe,141.33,1.66
16883,United Kingdom,2009-12-04,188,19,2246.06,118.21,1,1016.0,159,19,2009-12-04,2011-06-05,548,Europe,53.47,2.21
16884,United Kingdom,2010-05-18,38,4,1070.97,267.74,0,520.0,64,4,2010-05-18,2011-11-02,533,Europe,130.0,2.06
16885,United Kingdom,2010-11-19,16,4,684.6,171.15,0,358.0,121,4,2010-11-19,2011-11-24,370,Europe,89.5,1.91
16886,United Kingdom,2010-09-09,457,1,134.0,134.0,1,48.0,8,1,2010-09-09,2010-09-09,0,Europe,48.0,2.79
16887,United Kingdom,2009-12-01,36,3,658.17,219.39,0,423.0,94,3,2009-12-01,2011-11-04,703,Europe,141.0,1.56
16888,United Kingdom,2010-01-07,401,3,434.2,144.73,1,145.0,44,3,2010-01-07,2010-11-04,301,Europe,48.33,2.99
16889,United Kingdom,2010-05-23,195,6,2526.65,421.11,1,1611.0,163,6,2010-05-23,2011-05-29,371,Europe,268.5,1.57
16890,United Kingdom,2010-05-06,477,3,285.41,95.14,1,243.0,17,3,2010-05-06,2010-08-20,106,Europe,81.0,1.17
16891,United Kingdom,2009-12-04,2,11,1727.94,157.09,0,652.0,335,11,2009-12-04,2011-12-08,734,Europe,59.27,2.65
16892,United Kingdom,2009-12-08,2,7,754.75,107.82,0,367.0,119,7,2009-12-08,2011-12-08,730,Europe,52.43,2.06
16893,United Kingdom,2010-11-28,367,2,249.89,124.95,1,117.0,80,2,2010-11-28,2010-12-08,10,Europe,58.5,2.14
16894,United Kingdom,2010-06-22,503,3,1306.96,435.65,1,503.0,186,3,2010-06-22,2010-07-25,33,Europe,167.67,2.6
16895,United Kingdom,2010-02-12,65,5,1102.9,220.58,0,421.0,135,5,2010-02-12,2011-10-06,601,Europe,84.2,2.62
16896,United Kingdom,2010-06-02,556,1,103.95,103.95,1,18.0,18,1,2010-06-02,2010-06-02,0,Europe,18.0,5.78
16897,United Kingdom,2011-01-30,300,2,289.78,144.89,1,73.0,37,2,2011-01-30,2011-02-13,14,Europe,36.5,3.97
16898,United Kingdom,2010-05-12,27,5,885.21,177.04,0,695.0,223,5,2010-05-12,2011-11-13,550,Europe,139.0,1.27
16899,United Kingdom,2010-11-07,8,8,1695.77,211.97,0,811.0,101,8,2010-11-07,2011-12-02,390,Europe,101.38,2.09
16900,United Kingdom,2011-10-07,17,3,887.11,295.7,0,833.0,78,3,2011-10-07,2011-11-23,47,Europe,277.67,1.06
16901,United Kingdom,2009-12-10,730,1,204.26,204.26,1,42.0,23,1,2009-12-10,2009-12-10,0,Europe,42.0,4.86
16902,United Kingdom,2011-08-15,117,1,1706.88,1706.88,1,629.0,43,1,2011-08-15,2011-08-15,0,Europe,629.0,2.71
16903,United Kingdom,2010-10-20,30,3,1041.75,347.25,0,717.0,148,3,2010-10-20,2011-11-10,386,Europe,239.0,1.45
16904,United Kingdom,2010-10-24,5,21,4675.36,222.64,0,2607.0,484,21,2010-10-24,2011-12-05,407,Europe,124.14,1.79
16905,United Kingdom,2009-12-10,6,17,4706.77,276.87,0,1913.0,171,17,2009-12-10,2011-12-04,724,Europe,112.53,2.46
16906,United Kingdom,2010-05-13,82,7,1410.92,201.56,0,590.0,180,7,2010-05-13,2011-09-19,494,Europe,84.29,2.39
16907,United Kingdom,2010-07-01,30,9,1470.89,163.43,0,451.0,109,9,2010-07-01,2011-11-10,497,Europe,50.11,3.26
16908,United Kingdom,2009-12-17,723,1,252.59,252.59,1,61.0,20,1,2009-12-17,2009-12-17,0,Europe,61.0,4.14
16909,United Kingdom,2011-09-28,73,1,379.14,379.14,0,436.0,18,1,2011-09-28,2011-09-28,0,Europe,436.0,0.87
16910,United Kingdom,2011-09-09,5,8,1508.96,188.62,0,884.0,318,8,2011-09-09,2011-12-05,87,Europe,110.5,1.71
16911,United Kingdom,2010-02-16,636,2,255.25,127.63,1,161.0,30,2,2010-02-16,2010-03-14,26,Europe,80.5,1.59
16912,United Kingdom,2009-12-09,29,15,4460.51,297.37,0,1689.0,130,15,2009-12-09,2011-11-11,702,Europe,112.6,2.64
16913,United Kingdom,2010-02-26,291,3,423.91,141.3,1,229.0,18,3,2010-02-26,2011-02-22,361,Europe,76.33,1.85
16914,United Kingdom,2011-11-03,37,1,183.76,183.76,0,112.0,25,1,2011-11-03,2011-11-03,0,Europe,112.0,1.64
16915,United Kingdom,2010-05-19,10,11,1543.18,140.29,0,190.0,54,11,2010-05-19,2011-11-30,560,Europe,17.27,8.12
16916,United Kingdom,2010-10-20,24,4,902.02,225.51,0,649.0,180,4,2010-10-20,2011-11-16,392,Europe,162.25,1.39
16917,United Kingdom,2010-03-17,277,2,1851.88,925.94,1,792.0,45,2,2010-03-17,2011-03-08,356,Europe,396.0,2.34
16918,United Kingdom,2009-12-03,50,16,3206.54,200.41,0,2066.0,280,16,2009-12-03,2011-10-21,687,Europe,129.13,1.55
16919,United Kingdom,2010-08-19,157,24,4909.66,204.57,0,2333.0,230,24,2010-08-19,2011-07-06,321,Europe,97.21,2.1
16920,United Kingdom,2010-10-24,412,1,355.45,355.45,1,81.0,23,1,2010-10-24,2010-10-24,0,Europe,81.0,4.39
16921,United Kingdom,2010-04-18,62,3,409.21,136.4,0,275.0,78,3,2010-04-18,2011-10-09,539,Europe,91.67,1.49
16922,United Kingdom,2010-05-16,573,1,611.08,611.08,1,281.0,122,1,2010-05-16,2010-05-16,0,Europe,281.0,2.17
16923,United Kingdom,2010-01-31,13,32,13157.13,411.16,0,6190.0,431,32,2010-01-31,2011-11-27,665,Europe,193.44,2.13
16924,United Kingdom,2011-09-16,22,3,829.89,276.63,0,467.0,69,3,2011-09-16,2011-11-18,63,Europe,155.67,1.78
16925,United Kingdom,2010-06-17,541,1,125.65,125.65,1,123.0,18,1,2010-06-17,2010-06-17,0,Europe,123.0,1.02
16926,United Kingdom,2010-07-01,372,5,1169.61,233.92,1,197.0,63,5,2010-07-01,2010-12-03,155,Europe,39.4,5.94
16927,United Kingdom,2010-12-13,116,3,543.05,181.02,0,993.0,5,3,2010-12-13,2011-08-16,246,Europe,331.0,0.55
16928,United Kingdom,2010-02-03,81,29,3897.53,134.4,0,2587.0,135,29,2010-02-03,2011-09-20,594,Europe,89.21,1.51
16929,United Kingdom,2011-07-07,4,7,1295.39,185.06,0,929.0,51,7,2011-07-07,2011-12-06,152,Europe,132.71,1.39
16930,United Kingdom,2011-10-02,27,3,378.89,126.3,0,339.0,47,3,2011-10-02,2011-11-13,42,Europe,113.0,1.12
16931,United Kingdom,2010-11-07,6,23,5032.22,218.79,0,3357.0,466,23,2010-11-07,2011-12-04,392,Europe,145.96,1.5
16932,United Kingdom,2010-05-17,54,3,412.55,137.52,0,217.0,116,3,2010-05-17,2011-10-17,518,Europe,72.33,1.9
16933,United Kingdom,2009-12-09,2,9,3099.3,344.37,0,1533.0,213,9,2009-12-09,2011-12-08,729,Europe,170.33,2.02
16934,United Kingdom,2010-03-28,55,6,2083.14,347.19,0,936.0,128,6,2010-03-28,2011-10-16,567,Europe,156.0,2.23
16935,United Kingdom,2010-10-14,382,3,530.86,176.95,1,273.0,55,3,2010-10-14,2010-11-23,40,Europe,91.0,1.94
16936,United Kingdom,2010-11-19,26,2,548.29,274.15,0,339.0,122,2,2010-11-19,2011-11-14,360,Europe,169.5,1.62
16937,United Kingdom,2010-07-28,500,1,196.25,196.25,1,123.0,49,1,2010-07-28,2010-07-28,0,Europe,123.0,1.6
16938,United Kingdom,2010-02-17,9,9,6995.36,777.26,0,5041.0,547,9,2010-02-17,2011-12-01,652,Europe,560.11,1.39
16939,United Kingdom,2010-02-28,489,3,433.85,144.62,1,229.0,38,3,2010-02-28,2010-08-08,161,Europe,76.33,1.89
16940,United Kingdom,2009-12-08,53,8,6427.66,803.46,0,4503.0,360,8,2009-12-08,2011-10-18,679,Europe,562.88,1.43
16941,United Kingdom,2010-04-07,612,1,33.0,33.0,1,12.0,2,1,2010-04-07,2010-04-07,0,Europe,12.0,2.75
16942,United Kingdom,2011-04-26,13,9,1904.99,211.67,0,805.0,159,9,2011-04-26,2011-11-27,215,Europe,89.44,2.37
16943,United Kingdom,2010-03-25,212,5,1299.49,259.9,1,147.0,24,5,2010-03-25,2011-05-12,413,Europe,29.4,8.84
16944,United Kingdom,2010-04-09,610,1,101.36,101.36,1,27.0,7,1,2010-04-09,2010-04-09,0,Europe,27.0,3.75
16945,United Kingdom,2009-12-09,22,33,8548.16,259.04,0,5889.0,231,33,2009-12-09,2011-11-18,709,Europe,178.45,1.45
16946,United Kingdom,2010-03-02,384,5,1222.04,244.41,1,509.0,69,5,2010-03-02,2010-11-21,264,Europe,101.8,2.4
16947,United Kingdom,2010-03-03,236,5,955.21,191.04,1,655.0,50,5,2010-03-03,2011-04-18,411,Europe,131.0,1.46
16948,United Kingdom,2010-02-21,139,7,868.77,124.11,0,2091.0,20,7,2010-02-21,2011-07-24,518,Europe,298.71,0.42
16949,United Kingdom,2011-01-27,4,6,1286.27,214.38,0,791.0,57,6,2011-01-27,2011-12-06,313,Europe,131.83,1.63
16950,United Kingdom,2010-01-24,57,10,3541.77,354.18,0,2432.0,111,10,2010-01-24,2011-10-14,628,Europe,243.2,1.46
16951,United Kingdom,2011-02-08,135,3,1277.75,425.92,0,1318.0,73,3,2011-02-08,2011-07-28,170,Europe,439.33,0.97
16952,United Kingdom,2009-12-11,110,5,795.83,159.17,0,343.0,76,5,2009-12-11,2011-08-22,619,Europe,68.6,2.32
16953,United Kingdom,2011-11-09,31,1,20.8,20.8,0,10.0,1,1,2011-11-09,2011-11-09,0,Europe,10.0,2.08
16954,United Kingdom,2010-01-18,1,20,6081.88,304.09,0,4086.0,83,20,2010-01-18,2011-12-09,690,Europe,204.3,1.49
16955,United Kingdom,2010-01-31,185,6,1120.31,186.72,1,723.0,33,6,2010-01-31,2011-06-08,493,Europe,120.5,1.55
16956,United Kingdom,2011-11-22,18,1,308.74,308.74,0,114.0,16,1,2011-11-22,2011-11-22,0,Europe,114.0,2.71
16957,United Kingdom,2011-03-03,240,2,416.64,208.32,1,172.0,15,2,2011-03-03,2011-04-14,42,Europe,86.0,2.42
16958,United Kingdom,2010-09-30,436,1,778.49,778.49,1,514.0,69,1,2010-09-30,2010-09-30,0,Europe,514.0,1.51
16959,United Kingdom,2011-09-13,88,1,117.35,117.35,0,49.0,7,1,2011-09-13,2011-09-13,0,Europe,49.0,2.39
16960,United Kingdom,2010-03-02,39,8,1990.88,248.86,0,1492.0,334,8,2010-03-02,2011-11-01,609,Europe,186.5,1.33
16961,United Kingdom,2010-06-25,117,3,794.56,264.85,0,482.0,52,3,2010-06-25,2011-08-15,416,Europe,160.67,1.65
16962,United Kingdom,2010-10-26,410,1,251.04,251.04,1,158.0,15,1,2010-10-26,2010-10-26,0,Europe,158.0,1.59
16963,United Kingdom,2011-06-05,188,1,110.55,110.55,1,35.0,7,1,2011-06-05,2011-06-05,0,Europe,35.0,3.16
16964,United Kingdom,2009-12-06,734,2,207.85,103.93,1,49.0,6,2,2009-12-06,2009-12-06,0,Europe,24.5,4.24
16965,United Kingdom,2011-04-27,227,1,201.19,201.19,1,291.0,26,1,2011-04-27,2011-04-27,0,Europe,291.0,0.69
16966,United Kingdom,2011-04-13,9,7,2154.97,307.85,0,1981.0,8,7,2011-04-13,2011-12-01,232,Europe,283.0,1.09
16967,United Kingdom,2011-06-03,190,1,319.02,319.02,1,333.0,21,1,2011-06-03,2011-06-03,0,Europe,333.0,0.96
16968,United Kingdom,2011-08-24,5,2,439.43,219.72,0,326.0,31,2,2011-08-24,2011-12-05,103,Europe,163.0,1.35
16969,United Kingdom,2011-06-01,40,3,650.41,216.8,0,816.0,42,3,2011-06-01,2011-10-31,152,Europe,272.0,0.8
16970,United Kingdom,2010-03-23,627,1,71.4,71.4,1,12.0,2,1,2010-03-23,2010-03-23,0,Europe,12.0,5.95
16971,United Kingdom,2011-11-01,39,1,357.21,357.21,0,72.0,40,1,2011-11-01,2011-11-01,0,Europe,72.0,4.96
16972,United Kingdom,2010-09-09,383,2,749.0,374.5,1,183.0,54,2,2010-09-09,2010-11-22,74,Europe,91.5,4.09
16973,United Kingdom,2010-11-18,387,1,127.0,127.0,1,60.0,6,1,2010-11-18,2010-11-18,0,Europe,60.0,2.12
16974,United Kingdom,2010-05-24,523,2,365.5,182.75,1,70.0,5,2,2010-05-24,2010-07-05,42,Europe,35.0,5.22
16975,United Kingdom,2010-07-22,424,3,926.12,308.71,1,586.0,44,3,2010-07-22,2010-10-12,82,Europe,195.33,1.58
16976,United Kingdom,2011-03-17,268,1,251.52,251.52,1,88.0,2,1,2011-03-17,2011-03-17,0,Europe,88.0,2.86
16977,United Kingdom,2010-03-18,396,4,496.0,124.0,1,142.0,25,4,2010-03-18,2010-11-09,236,Europe,35.5,3.49
16978,United Kingdom,2010-02-11,78,3,768.88,256.29,0,285.0,65,3,2010-02-11,2011-09-23,589,Europe,95.0,2.7
16979,United Kingdom,2010-09-15,4,9,2859.74,317.75,0,1451.0,82,9,2010-09-15,2011-12-06,447,Europe,161.22,1.97
16980,United Kingdom,2010-10-07,256,3,1422.83,474.28,1,990.0,91,3,2010-10-07,2011-03-29,173,Europe,330.0,1.44
16982,United Kingdom,2011-10-10,61,1,384.06,384.06,0,182.0,22,1,2011-10-10,2011-10-10,0,Europe,182.0,2.11
16983,United Kingdom,2010-09-19,13,11,3490.53,317.32,0,2315.0,151,11,2010-09-19,2011-11-27,434,Europe,210.45,1.51
16984,United Kingdom,2010-03-07,89,9,10350.53,1150.06,0,5127.0,669,9,2010-03-07,2011-09-12,554,Europe,569.67,2.02
16985,United Kingdom,2009-12-10,18,23,10923.16,474.92,0,3103.0,130,23,2009-12-10,2011-11-22,712,Europe,134.91,3.52
16986,United Kingdom,2010-02-04,30,11,4888.75,444.43,0,2539.0,65,11,2010-02-04,2011-11-10,644,Europe,230.82,1.93
16987,United Kingdom,2009-12-02,4,11,2521.4,229.22,0,671.0,155,11,2009-12-02,2011-12-06,734,Europe,61.0,3.76
16988,United Kingdom,2010-11-25,6,2,382.67,191.34,0,158.0,20,2,2010-11-25,2011-12-04,374,Europe,79.0,2.42
16989,United Kingdom,2011-07-12,8,6,1133.25,188.88,0,1233.0,7,6,2011-07-12,2011-12-02,143,Europe,205.5,0.92
16990,United Kingdom,2010-10-13,219,2,344.0,172.0,1,200.0,1,2,2010-10-13,2011-05-05,204,Europe,100.0,1.72
16991,United Kingdom,2010-10-14,422,1,1041.21,1041.21,1,793.0,74,1,2010-10-14,2010-10-14,0,Europe,793.0,1.31
16992,United Kingdom,2010-02-11,11,13,5476.5,421.27,0,2061.0,212,13,2010-02-11,2011-11-29,656,Europe,158.54,2.66
16993,United Kingdom,2010-05-12,464,2,1950.95,975.48,1,285.0,19,2,2010-05-12,2010-09-02,113,Europe,142.5,6.85
16996,United Kingdom,2010-10-18,31,9,2123.61,235.96,0,919.0,32,9,2010-10-18,2011-11-09,387,Europe,102.11,2.31
16997,United Kingdom,2011-01-18,289,3,702.0,234.0,1,360.0,7,3,2011-01-18,2011-02-24,37,Europe,120.0,1.95
16998,United Kingdom,2010-09-21,150,5,402.0,80.4,0,104.0,2,5,2010-09-21,2011-07-13,295,Europe,20.8,3.87
16999,United Kingdom,2011-09-26,24,2,484.82,242.41,0,294.0,21,2,2011-09-26,2011-11-16,51,Europe,147.0,1.65
17000,United Kingdom,2010-10-27,397,2,406.3,203.15,1,305.0,26,2,2010-10-27,2010-11-08,12,Europe,152.5,1.33
17001,United Kingdom,2010-03-25,1,19,6640.8,349.52,0,3782.0,108,19,2010-03-25,2011-12-09,624,Europe,199.05,1.76
17002,United Kingdom,2010-03-08,86,7,2571.55,367.36,0,1265.0,64,7,2010-03-08,2011-09-15,556,Europe,180.71,2.03
17003,United Kingdom,2010-05-10,403,4,828.21,207.05,1,494.0,90,4,2010-05-10,2010-11-02,176,Europe,123.5,1.68
17004,United Kingdom,2010-10-11,47,4,2324.36,581.09,0,1233.0,48,4,2010-10-11,2011-10-24,378,Europe,308.25,1.89
17005,United Kingdom,2010-04-30,471,2,622.36,311.18,1,691.0,14,2,2010-04-30,2010-08-26,118,Europe,345.5,0.9
17006,United Kingdom,2010-03-05,5,8,1635.27,204.41,0,572.0,103,8,2010-03-05,2011-12-05,640,Europe,71.5,2.86
17007,United Kingdom,2010-09-28,51,7,1120.1,160.01,0,717.0,63,7,2010-09-28,2011-10-20,387,Europe,102.43,1.56
17008,United Kingdom,2010-10-06,430,1,81.36,81.36,1,24.0,1,1,2010-10-06,2010-10-06,0,Europe,24.0,3.39
17009,United Kingdom,2010-06-06,552,1,242.06,242.06,1,336.0,10,1,2010-06-06,2010-06-06,0,Europe,336.0,0.72
17010,United Kingdom,2011-11-21,19,1,195.36,195.36,0,118.0,11,1,2011-11-21,2011-11-21,0,Europe,118.0,1.66
17011,United Kingdom,2010-02-26,31,3,671.7,223.9,0,792.0,27,3,2010-02-26,2011-11-09,621,Europe,264.0,0.85
17012,United Kingdom,2009-12-14,726,1,360.61,360.61,1,251.0,34,1,2009-12-14,2009-12-14,0,Europe,251.0,1.44
17014,United Kingdom,2011-10-04,9,3,583.43,194.48,0,243.0,63,3,2011-10-04,2011-12-01,58,Europe,81.0,2.4
17015,United Kingdom,2011-06-07,29,3,1838.61,612.87,0,1978.0,182,3,2011-06-07,2011-11-11,157,Europe,659.33,0.93
17016,United Kingdom,2010-05-12,577,1,552.4,552.4,1,309.0,41,1,2010-05-12,2010-05-12,0,Europe,309.0,1.79
17017,United Kingdom,2009-12-03,3,29,12576.99,433.69,0,9397.0,120,29,2009-12-03,2011-12-07,734,Europe,324.03,1.34
17018,United Kingdom,2009-12-05,41,6,2287.7,381.28,0,456.0,26,6,2009-12-05,2011-10-30,694,Europe,76.0,5.02
17019,United Kingdom,2009-12-02,12,11,3602.29,327.48,0,2396.0,344,11,2009-12-02,2011-11-28,726,Europe,217.82,1.5
17020,United Kingdom,2010-03-03,543,2,935.62,467.81,1,860.0,64,2,2010-03-03,2010-06-15,104,Europe,430.0,1.09
17021,United Kingdom,2010-04-29,443,6,1182.22,197.04,1,992.0,35,6,2010-04-29,2010-09-23,147,Europe,165.33,1.19
17022,United Kingdom,2010-10-03,32,2,260.0,130.0,0,180.0,16,2,2010-10-03,2011-11-08,401,Europe,90.0,1.44
17023,United Kingdom,2010-01-11,418,3,800.18,266.73,1,530.0,48,3,2010-01-11,2010-10-18,280,Europe,176.67,1.51
17024,United Kingdom,2011-07-05,46,3,95.85,31.95,0,69.0,2,3,2011-07-05,2011-10-25,112,Europe,23.0,1.39
17025,United Kingdom,2010-03-08,61,5,1349.67,269.93,0,885.0,31,5,2010-03-08,2011-10-10,581,Europe,177.0,1.53
17026,United Kingdom,2010-10-18,186,3,175.83,58.61,1,107.0,4,3,2010-10-18,2011-06-07,232,Europe,35.67,1.64
17027,United Kingdom,2009-12-10,79,9,1310.63,145.63,0,645.0,126,9,2009-12-10,2011-09-22,651,Europe,71.67,2.03
17028,United Kingdom,2009-12-18,582,3,1593.83,531.28,1,856.0,85,3,2009-12-18,2010-05-07,140,Europe,285.33,1.86
17029,United Kingdom,2010-02-14,111,7,2137.3,305.33,0,1265.0,19,7,2010-02-14,2011-08-21,553,Europe,180.71,1.69
17030,United Kingdom,2011-10-07,64,1,146.87,146.87,0,146.0,11,1,2011-10-07,2011-10-07,0,Europe,146.0,1.01
17031,United Kingdom,2010-05-07,12,6,2773.85,462.31,0,1595.0,34,6,2010-05-07,2011-11-28,570,Europe,265.83,1.74
17032,United Kingdom,2009-12-10,548,8,2984.32,373.04,1,1667.0,183,8,2009-12-10,2010-06-10,182,Europe,208.38,1.79
17033,United Kingdom,2010-11-07,87,4,1332.79,333.2,0,871.0,33,4,2010-11-07,2011-09-14,311,Europe,217.75,1.53
17034,United Kingdom,2010-07-14,17,5,1276.42,255.28,0,694.0,49,5,2010-07-14,2011-11-23,497,Europe,138.8,1.84
17035,United Kingdom,2009-12-03,246,4,613.59,153.4,1,327.0,29,4,2009-12-03,2011-04-08,491,Europe,81.75,1.88
17036,United Kingdom,2010-11-21,384,1,176.9,176.9,1,76.0,12,1,2010-11-21,2010-11-21,0,Europe,76.0,2.33
17037,United Kingdom,2011-09-13,88,1,1267.32,1267.32,0,656.0,75,1,2011-09-13,2011-09-13,0,Europe,656.0,1.93
17038,United Kingdom,2010-10-20,31,2,743.17,371.59,0,535.0,61,2,2010-10-20,2011-11-09,385,Europe,267.5,1.39
17039,United Kingdom,2010-04-14,605,1,1954.99,1954.99,1,689.0,44,1,2010-04-14,2010-04-14,0,Europe,689.0,2.84
17040,United Kingdom,2010-06-07,138,2,463.25,231.63,1,189.0,15,2,2010-06-07,2011-07-25,413,Europe,94.5,2.45
17041,United Kingdom,2010-04-18,27,6,1655.2,275.87,0,1303.0,93,6,2010-04-18,2011-11-13,574,Europe,217.17,1.27
17042,United Kingdom,2011-04-06,3,5,1036.58,207.32,0,990.0,74,5,2011-04-06,2011-12-07,245,Europe,198.0,1.05
17043,United Kingdom,2009-12-09,33,8,2593.65,324.21,0,1616.0,175,8,2009-12-09,2011-11-07,698,Europe,202.0,1.6
17044,United Kingdom,2009-12-07,26,12,11962.3,996.86,0,5722.0,92,12,2009-12-07,2011-11-14,707,Europe,476.83,2.09
17045,United Kingdom,2010-10-06,114,5,827.68,165.54,0,294.0,44,5,2010-10-06,2011-08-18,316,Europe,58.8,2.82
17046,United Kingdom,2010-03-29,158,5,1906.07,381.21,0,1636.0,76,5,2010-03-29,2011-07-05,463,Europe,327.2,1.17
17047,United Kingdom,2009-12-08,86,6,2289.23,381.54,0,1184.0,114,6,2009-12-08,2011-09-15,646,Europe,197.33,1.93
17048,United Kingdom,2010-01-18,118,7,2071.68,295.95,0,1068.0,88,7,2010-01-18,2011-08-14,573,Europe,152.57,1.94
17049,United Kingdom,2010-03-04,3,19,9942.53,523.29,0,4273.0,316,19,2010-03-04,2011-12-07,643,Europe,224.89,2.33
17050,United Kingdom,2010-01-26,97,11,4648.59,422.6,0,2432.0,193,11,2010-01-26,2011-09-04,586,Europe,221.09,1.91
17051,United Kingdom,2010-03-21,195,4,706.49,176.62,1,507.0,107,4,2010-03-21,2011-05-29,434,Europe,126.75,1.39
17052,United Kingdom,2011-11-11,29,1,399.09,399.09,0,251.0,72,1,2011-11-11,2011-11-11,0,Europe,251.0,1.59
17053,United Kingdom,2011-08-01,131,1,498.48,498.48,1,122.0,13,1,2011-08-01,2011-08-01,0,Europe,122.0,4.09
17054,United Kingdom,2011-04-08,29,5,1356.33,271.27,0,804.0,64,5,2011-04-08,2011-11-11,217,Europe,160.8,1.69
17055,United Kingdom,2010-09-20,446,1,232.85,232.85,1,83.0,24,1,2010-09-20,2010-09-20,0,Europe,83.0,2.81
17056,United Kingdom,2009-12-01,739,1,128.6,128.6,1,26.0,8,1,2009-12-01,2009-12-01,0,Europe,26.0,4.95
17057,United Kingdom,2010-04-22,597,1,294.74,294.74,1,129.0,48,1,2010-04-22,2010-04-22,0,Europe,129.0,2.28
17058,United Kingdom,2011-04-14,82,3,1179.89,393.3,0,592.0,51,3,2011-04-14,2011-09-19,158,Europe,197.33,1.99
17059,United Kingdom,2010-01-26,30,9,4864.57,540.51,0,3107.0,349,9,2010-01-26,2011-11-10,653,Europe,345.22,1.57
17060,United Kingdom,2011-03-18,267,1,234.24,234.24,1,216.0,5,1,2011-03-18,2011-03-18,0,Europe,216.0,1.08
17061,United Kingdom,2011-04-21,74,11,5232.23,475.66,0,1526.0,57,11,2011-04-21,2011-09-27,159,Europe,138.73,3.43
17062,United Kingdom,2010-09-26,314,6,889.75,148.29,1,644.0,82,6,2010-09-26,2011-01-30,126,Europe,107.33,1.38
17063,United Kingdom,2009-12-01,22,13,3638.53,279.89,0,1899.0,150,13,2009-12-01,2011-11-18,717,Europe,146.08,1.92
17064,United Kingdom,2011-01-16,59,3,855.45,285.15,0,316.0,53,3,2011-01-16,2011-10-12,269,Europe,105.33,2.71
17065,United Kingdom,2010-03-12,638,2,194.7,97.35,1,82.0,6,2,2010-03-12,2010-03-12,0,Europe,41.0,2.37
17066,United Kingdom,2009-12-13,727,1,228.34,228.34,1,93.0,17,1,2009-12-13,2009-12-13,0,Europe,93.0,2.46
17067,United Kingdom,2009-12-08,725,3,454.54,151.51,1,322.0,8,3,2009-12-08,2009-12-15,7,Europe,107.33,1.41
17068,United Kingdom,2010-03-28,13,47,8987.68,191.23,0,4351.0,250,47,2010-03-28,2011-11-27,609,Europe,92.57,2.07
17069,United Kingdom,2009-12-03,29,14,5517.23,394.09,0,3230.0,202,14,2009-12-03,2011-11-11,708,Europe,230.71,1.71
17070,United Kingdom,2010-10-25,115,2,437.42,218.71,1,232.0,102,2,2010-10-25,2011-08-17,296,Europe,116.0,1.89
17071,United Kingdom,2010-01-24,29,13,3793.71,291.82,0,1934.0,141,13,2010-01-24,2011-11-11,656,Europe,148.77,1.96
17072,United Kingdom,2010-03-24,626,1,273.35,273.35,1,212.0,20,1,2010-03-24,2010-03-24,0,Europe,212.0,1.29
17073,United Kingdom,2011-08-22,18,4,1446.09,361.52,0,759.0,142,4,2011-08-22,2011-11-22,92,Europe,189.75,1.91
